Date,Time,State,Group,Unit,Sales
15-Nov-2020, Afternoon, VIC, Kids, 32, 80000
15-Nov-2020, Afternoon, VIC, Men, 20, 50000
15-Nov-2020, Afternoon, VIC, Women, 44, 110000
15-Nov-2020, Afternoon, VIC, Seniors, 36, 90000
15-Nov-2020, Evening, VIC, Kids, 45, 112500
15-Nov-2020, Evening, VIC, Men, 29, 72500
15-Nov-2020, Evening, VIC, Women, 33, 82500
15-Nov-2020, Evening, VIC, Seniors, 23, 57500
15-Nov-2020, Morning, QLD, Kids, 6, 15000
15-Nov-2020, Morning, QLD, Men, 6, 15000
15-Nov-2020, Morning, QLD, Women, 6, 15000
15-Nov-2020, Morning, QLD, Seniors, 10, 25000
15-Nov-2020, Afternoon, QLD, Kids, 7, 17500
15-Nov-2020, Afternoon, QLD, Men, 12, 30000
15-Nov-2020, Afternoon, QLD, Women, 9, 22500
15-Nov-2020, Afternoon, QLD, Seniors, 4, 10000
15-Nov-2020, Evening, QLD, Kids, 4, 10000
15-Nov-2020, Evening, QLD, Men, 5, 12500
15-Nov-2020, Evening, QLD, Women, 9, 22500
15-Nov-2020, Evening, QLD, Seniors, 15, 37500
15-Nov-2020, Morning, NSW, Kids, 26, 65000
15-Nov-2020, Morning, NSW, Men, 25, 62500
15-Nov-2020, Morning, NSW, Women, 26, 65000
15-Nov-2020, Morning, NSW, Seniors, 32, 80000
15-Nov-2020, Afternoon, NSW, Kids, 29, 72500
15-Nov-2020, Afternoon, NSW, Men, 17, 42500
15-Nov-2020, Afternoon, NSW, Women, 30, 75000
15-Nov-2020, Afternoon, NSW, Seniors, 27, 67500
15-Nov-2020, Evening, NSW, Kids, 29, 72500
15-Nov-2020, Evening, NSW, Men, 30, 75000
15-Nov-2020, Evening, NSW, Women, 20, 50000
15-Nov-2020, Evening, NSW, Seniors, 19, 47500
15-Nov-2020, Morning, TAS, Kids, 8, 20000
15-Nov-2020, Morning, TAS, Men, 7, 17500
15-Nov-2020, Morning, TAS, Women, 10, 25000
15-Nov-2020, Morning, TAS, Seniors, 6, 15000
15-Nov-2020, Afternoon, TAS, Kids, 8, 20000
15-Nov-2020, Afternoon, TAS, Men, 3, 7500
15-Nov-2020, Afternoon, TAS, Women, 9, 22500
15-Nov-2020, Afternoon, TAS, Seniors, 7, 17500
15-Nov-2020, Evening, TAS, Kids, 4, 10000
15-Nov-2020, Evening, TAS, Men, 5, 12500
15-Nov-2020, Evening, TAS, Women, 6, 15000
15-Nov-2020, Evening, TAS, Seniors, 7, 17500
16-Nov-2020, Morning, WA, Kids, 4, 10000
16-Nov-2020, Morning, WA, Men, 10, 25000
16-Nov-2020, Morning, WA, Women, 3, 7500
16-Nov-2020, Morning, WA, Seniors, 8, 20000
16-Nov-2020, Afternoon, WA, Kids, 10, 25000
16-Nov-2020, Afternoon, WA, Men, 2, 5000
16-Nov-2020, Afternoon, WA, Women, 10, 25000
16-Nov-2020, Afternoon, WA, Seniors, 5, 12500
16-Nov-2020, Evening, WA, Kids, 6, 15000
16-Nov-2020, Evening, WA, Men, 5, 12500
16-Nov-2020, Evening, WA, Women, 6, 15000
16-Nov-2020, Evening, WA, Seniors, 3, 7500
16-Nov-2020, Morning, NT, Kids, 8, 20000
16-Nov-2020, Morning, NT, Men, 10, 25000
16-Nov-2020, Morning, NT, Women, 5, 12500
16-Nov-2020, Morning, NT, Seniors, 10, 25000
16-Nov-2020, Afternoon, NT, Kids, 9, 22500
16-Nov-2020, Afternoon, NT, Men, 5, 12500
16-Nov-2020, Afternoon, NT, Women, 9, 22500
16-Nov-2020, Afternoon, NT, Seniors, 2, 5000
16-Nov-2020, Evening, NT, Kids, 5, 12500
16-Nov-2020, Evening, NT, Men, 4, 10000
16-Nov-2020, Evening, NT, Women, 9, 22500
16-Nov-2020, Evening, NT, Seniors, 3, 7500
16-Nov-2020, Morning, SA, Kids, 15, 37500
16-Nov-2020, Morning, SA, Men, 15, 37500
16-Nov-2020, Morning, SA, Women, 21, 52500
16-Nov-2020, Morning, SA, Seniors, 20, 50000
16-Nov-2020, Afternoon, SA, Kids, 10, 25000
16-Nov-2020, Afternoon, SA, Men, 10, 25000
16-Nov-2020, Afternoon, SA, Women, 20, 50000
16-Nov-2020, Afternoon, SA, Seniors, 18, 45000
16-Nov-2020, Evening, SA, Kids, 25, 62500
16-Nov-2020, Evening, SA, Men, 24, 60000
16-Nov-2020, Evening, SA, Women, 23, 57500
16-Nov-2020, Evening, SA, Seniors, 17, 42500
16-Nov-2020, Morning, VIC, Kids, 28, 70000
16-Nov-2020, Morning, VIC, Men, 29, 72500
16-Nov-2020, Morning, VIC, Women, 38, 95000
16-Nov-2020, Morning, VIC, Seniors, 37, 92500
16-Nov-2020, Afternoon, VIC, Kids, 30, 75000
16-Nov-2020, Afternoon, VIC, Men, 39, 97500
16-Nov-2020, Afternoon, VIC, Women, 21, 52500
16-Nov-2020, Afternoon, VIC, Seniors, 31, 77500
16-Nov-2020, Evening, VIC, Kids, 43, 107500
16-Nov-2020, Evening, VIC, Men, 23, 57500
16-Nov-2020, Evening, VIC, Women, 40, 100000
16-Nov-2020, Evening, VIC, Seniors, 26, 65000
16-Nov-2020, Morning, QLD, Kids, 10, 25000
16-Nov-2020, Morning, QLD, Men, 12, 30000
16-Nov-2020, Morning, QLD, Women, 5, 12500
16-Nov-2020, Morning, QLD, Seniors, 3, 7500
16-Nov-2020, Afternoon, QLD, Kids, 7, 17500
16-Nov-2020, Afternoon, QLD, Men, 12, 30000
16-Nov-2020, Afternoon, QLD, Women, 3, 7500
16-Nov-2020, Afternoon, QLD, Seniors, 5, 12500
16-Nov-2020, Evening, QLD, Kids, 7, 17500
16-Nov-2020, Evening, QLD, Men, 11, 27500
16-Nov-2020, Evening, QLD, Women, 9, 22500
16-Nov-2020, Evening, QLD, Seniors, 5, 12500
16-Nov-2020, Morning, NSW, Kids, 14, 35000
16-Nov-2020, Morning, NSW, Men, 22, 55000
16-Nov-2020, Morning, NSW, Women, 35, 87500
16-Nov-2020, Morning, NSW, Seniors, 31, 77500
16-Nov-2020, Afternoon, NSW, Kids, 21, 52500
16-Nov-2020, Afternoon, NSW, Men, 30, 75000
16-Nov-2020, Afternoon, NSW, Women, 23, 57500
16-Nov-2020, Afternoon, NSW, Seniors, 17, 42500
16-Nov-2020, Evening, NSW, Kids, 21, 52500
16-Nov-2020, Evening, NSW, Men, 12, 30000
16-Nov-2020, Evening, NSW, Women, 30, 75000
16-Nov-2020, Evening, NSW, Seniors, 34, 85000
16-Nov-2020, Morning, TAS, Kids, 7, 17500
16-Nov-2020, Morning, TAS, Men, 4, 10000
16-Nov-2020, Morning, TAS, Women, 8, 20000
16-Nov-2020, Morning, TAS, Seniors, 5, 12500
16-Nov-2020, Afternoon, TAS, Kids, 4, 10000
16-Nov-2020, Afternoon, TAS, Men, 4, 10000
16-Nov-2020, Afternoon, TAS, Women, 7, 17500
16-Nov-2020, Afternoon, TAS, Seniors, 5, 12500
16-Nov-2020, Evening, TAS, Kids, 5, 12500
16-Nov-2020, Evening, TAS, Men, 3, 7500
16-Nov-2020, Evening, TAS, Women, 8, 20000
16-Nov-2020, Evening, TAS, Seniors, 5, 12500
17-Nov-2020, Morning, WA, Kids, 8, 20000
17-Nov-2020, Morning, WA, Men, 5, 12500
17-Nov-2020, Morning, WA, Women, 9, 22500
17-Nov-2020, Morning, WA, Seniors, 2, 5000
17-Nov-2020, Afternoon, WA, Kids, 9, 22500
17-Nov-2020, Afternoon, WA, Men, 6, 15000
17-Nov-2020, Afternoon, WA, Women, 6, 15000
17-Nov-2020, Afternoon, WA, Seniors, 5, 12500
17-Nov-2020, Evening, WA, Kids, 9, 22500
17-Nov-2020, Evening, WA, Men, 7, 17500
17-Nov-2020, Evening, WA, Women, 4, 10000
17-Nov-2020, Evening, WA, Seniors, 6, 15000
17-Nov-2020, Morning, NT, Kids, 2, 5000
17-Nov-2020, Morning, NT, Men, 10, 25000
17-Nov-2020, Morning, NT, Women, 7, 17500
17-Nov-2020, Morning, NT, Seniors, 6, 15000
17-Nov-2020, Afternoon, NT, Kids, 2, 5000
17-Nov-2020, Afternoon, NT, Men, 3, 7500
17-Nov-2020, Afternoon, NT, Women, 8, 20000
17-Nov-2020, Afternoon, NT, Seniors, 2, 5000
17-Nov-2020, Evening, NT, Kids, 9, 22500
17-Nov-2020, Evening, NT, Men, 7, 17500
17-Nov-2020, Evening, NT, Women, 8, 20000
17-Nov-2020, Evening, NT, Seniors, 6, 15000
17-Nov-2020, Morning, SA, Kids, 13, 32500
17-Nov-2020, Morning, SA, Men, 18, 45000
17-Nov-2020, Morning, SA, Women, 14, 35000
17-Nov-2020, Morning, SA, Seniors, 19, 47500
17-Nov-2020, Afternoon, SA, Kids, 13, 32500
17-Nov-2020, Afternoon, SA, Men, 23, 57500
17-Nov-2020, Afternoon, SA, Women, 20, 50000
17-Nov-2020, Afternoon, SA, Seniors, 10, 25000
17-Nov-2020, Evening, SA, Kids, 14, 35000
17-Nov-2020, Evening, SA, Men, 18, 45000
17-Nov-2020, Evening, SA, Women, 22, 55000
17-Nov-2020, Evening, SA, Seniors, 17, 42500
17-Nov-2020, Morning, VIC, Kids, 29, 72500
17-Nov-2020, Morning, VIC, Men, 32, 80000
17-Nov-2020, Morning, VIC, Women, 42, 105000
17-Nov-2020, Morning, VIC, Seniors, 31, 77500
17-Nov-2020, Afternoon, VIC, Kids, 27, 67500
17-Nov-2020, Afternoon, VIC, Men, 36, 90000
17-Nov-2020, Afternoon, VIC, Women, 44, 110000
17-Nov-2020, Afternoon, VIC, Seniors, 37, 92500
17-Nov-2020, Evening, VIC, Kids, 44, 110000
17-Nov-2020, Evening, VIC, Men, 41, 102500
17-Nov-2020, Evening, VIC, Women, 40, 100000
17-Nov-2020, Evening, VIC, Seniors, 43, 107500
17-Nov-2020, Morning, QLD, Kids, 10, 25000
17-Nov-2020, Morning, QLD, Men, 15, 37500
17-Nov-2020, Morning, QLD, Women, 12, 30000
17-Nov-2020, Morning, QLD, Seniors, 9, 22500
17-Nov-2020, Afternoon, QLD, Kids, 11, 27500
17-Nov-2020, Afternoon, QLD, Men, 13, 32500
17-Nov-2020, Afternoon, QLD, Women, 15, 37500
17-Nov-2020, Afternoon, QLD, Seniors, 9, 22500
17-Nov-2020, Evening, QLD, Kids, 14, 35000
17-Nov-2020, Evening, QLD, Men, 4, 10000
17-Nov-2020, Evening, QLD, Women, 9, 22500
17-Nov-2020, Evening, QLD, Seniors, 6, 15000
17-Nov-2020, Morning, NSW, Kids, 16, 40000
17-Nov-2020, Morning, NSW, Men, 29, 72500
17-Nov-2020, Morning, NSW, Women, 33, 82500
17-Nov-2020, Morning, NSW, Seniors, 26, 65000
17-Nov-2020, Afternoon, NSW, Kids, 35, 87500
17-Nov-2020, Afternoon, NSW, Men, 26, 65000
17-Nov-2020, Afternoon, NSW, Women, 35, 87500
17-Nov-2020, Afternoon, NSW, Seniors, 30, 75000
17-Nov-2020, Evening, NSW, Kids, 34, 85000
17-Nov-2020, Evening, NSW, Men, 12, 30000
17-Nov-2020, Evening, NSW, Women, 34, 85000
17-Nov-2020, Evening, NSW, Seniors, 32, 80000
17-Nov-2020, Morning, TAS, Kids, 3, 7500
17-Nov-2020, Morning, TAS, Men, 2, 5000
17-Nov-2020, Morning, TAS, Women, 4, 10000
17-Nov-2020, Morning, TAS, Seniors, 2, 5000
17-Nov-2020, Afternoon, TAS, Kids, 4, 10000
17-Nov-2020, Afternoon, TAS, Men, 2, 5000
17-Nov-2020, Afternoon, TAS, Women, 4, 10000
17-Nov-2020, Afternoon, TAS, Seniors, 2, 5000
17-Nov-2020, Evening, TAS, Kids, 6, 15000
17-Nov-2020, Evening, TAS, Men, 10, 25000
17-Nov-2020, Evening, TAS, Women, 10, 25000
17-Nov-2020, Evening, TAS, Seniors, 5, 12500
18-Nov-2020, Morning, WA, Kids, 4, 10000
18-Nov-2020, Morning, WA, Men, 4, 10000
18-Nov-2020, Morning, WA, Women, 2, 5000
18-Nov-2020, Morning, WA, Seniors, 6, 15000
18-Nov-2020, Afternoon, WA, Kids, 2, 5000
18-Nov-2020, Afternoon, WA, Men, 10, 25000
18-Nov-2020, Afternoon, WA, Women, 4, 10000
18-Nov-2020, Afternoon, WA, Seniors, 6, 15000
18-Nov-2020, Evening, WA, Kids, 8, 20000
18-Nov-2020, Evening, WA, Men, 6, 15000
18-Nov-2020, Evening, WA, Women, 7, 17500
18-Nov-2020, Evening, WA, Seniors, 8, 20000
18-Nov-2020, Morning, NT, Kids, 5, 12500
18-Nov-2020, Morning, NT, Men, 7, 17500
18-Nov-2020, Morning, NT, Women, 3, 7500
18-Nov-2020, Morning, NT, Seniors, 3, 7500
18-Nov-2020, Afternoon, NT, Kids, 7, 17500
18-Nov-2020, Afternoon, NT, Men, 5, 12500
18-Nov-2020, Afternoon, NT, Women, 7, 17500
18-Nov-2020, Afternoon, NT, Seniors, 9, 22500
18-Nov-2020, Evening, NT, Kids, 5, 12500
18-Nov-2020, Evening, NT, Men, 3, 7500
18-Nov-2020, Evening, NT, Women, 3, 7500
18-Nov-2020, Evening, NT, Seniors, 5, 12500
18-Nov-2020, Morning, SA, Kids, 14, 35000
18-Nov-2020, Morning, SA, Men, 12, 30000
18-Nov-2020, Morning, SA, Women, 17, 42500
18-Nov-2020, Morning, SA, Seniors, 20, 50000
18-Nov-2020, Afternoon, SA, Kids, 10, 25000
18-Nov-2020, Afternoon, SA, Men, 12, 30000
18-Nov-2020, Afternoon, SA, Women, 25, 62500
18-Nov-2020, Afternoon, SA, Seniors, 18, 45000
18-Nov-2020, Evening, SA, Kids, 11, 27500
18-Nov-2020, Evening, SA, Men, 15, 37500
18-Nov-2020, Evening, SA, Women, 23, 57500
18-Nov-2020, Evening, SA, Seniors, 11, 27500
18-Nov-2020, Morning, VIC, Kids, 37, 92500
18-Nov-2020, Morning, VIC, Men, 29, 72500
18-Nov-2020, Morning, VIC, Women, 29, 72500
18-Nov-2020, Morning, VIC, Seniors, 28, 70000
18-Nov-2020, Afternoon, VIC, Kids, 35, 87500
18-Nov-2020, Afternoon, VIC, Men, 21, 52500
18-Nov-2020, Afternoon, VIC, Women, 22, 55000
18-Nov-2020, Afternoon, VIC, Seniors, 39, 97500
18-Nov-2020, Evening, VIC, Kids, 44, 110000
18-Nov-2020, Evening, VIC, Men, 32, 80000
18-Nov-2020, Evening, VIC, Women, 39, 97500
18-Nov-2020, Evening, VIC, Seniors, 31, 77500
18-Nov-2020, Morning, QLD, Kids, 4, 10000
18-Nov-2020, Morning, QLD, Men, 6, 15000
18-Nov-2020, Morning, QLD, Women, 8, 20000
18-Nov-2020, Morning, QLD, Seniors, 13, 32500
18-Nov-2020, Afternoon, QLD, Kids, 8, 20000
18-Nov-2020, Afternoon, QLD, Men, 13, 32500
18-Nov-2020, Afternoon, QLD, Women, 3, 7500
18-Nov-2020, Afternoon, QLD, Seniors, 15, 37500
18-Nov-2020, Evening, QLD, Kids, 12, 30000
18-Nov-2020, Evening, QLD, Men, 9, 22500
18-Nov-2020, Evening, QLD, Women, 3, 7500
18-Nov-2020, Evening, QLD, Seniors, 7, 17500
18-Nov-2020, Morning, NSW, Kids, 33, 82500
18-Nov-2020, Morning, NSW, Men, 33, 82500
18-Nov-2020, Morning, NSW, Women, 26, 65000
18-Nov-2020, Morning, NSW, Seniors, 15, 37500
18-Nov-2020, Afternoon, NSW, Kids, 23, 57500
18-Nov-2020, Afternoon, NSW, Men, 35, 87500
18-Nov-2020, Afternoon, NSW, Women, 30, 75000
18-Nov-2020, Afternoon, NSW, Seniors, 20, 50000
18-Nov-2020, Evening, NSW, Kids, 15, 37500
18-Nov-2020, Evening, NSW, Men, 28, 70000
18-Nov-2020, Evening, NSW, Women, 21, 52500
18-Nov-2020, Evening, NSW, Seniors, 13, 32500
18-Nov-2020, Morning, TAS, Kids, 7, 17500
18-Nov-2020, Morning, TAS, Men, 4, 10000
18-Nov-2020, Morning, TAS, Women, 2, 5000
18-Nov-2020, Morning, TAS, Seniors, 6, 15000
18-Nov-2020, Afternoon, TAS, Kids, 3, 7500
18-Nov-2020, Afternoon, TAS, Men, 5, 12500
18-Nov-2020, Afternoon, TAS, Women, 5, 12500
18-Nov-2020, Afternoon, TAS, Seniors, 4, 10000
18-Nov-2020, Evening, TAS, Kids, 8, 20000
18-Nov-2020, Evening, TAS, Men, 2, 5000
18-Nov-2020, Evening, TAS, Women, 4, 10000
18-Nov-2020, Evening, TAS, Seniors, 5, 12500
19-Nov-2020, Morning, WA, Kids, 3, 7500
19-Nov-2020, Morning, WA, Men, 7, 17500
19-Nov-2020, Morning, WA, Women, 2, 5000
19-Nov-2020, Morning, WA, Seniors, 8, 20000
19-Nov-2020, Afternoon, WA, Kids, 2, 5000
19-Nov-2020, Afternoon, WA, Men, 3, 7500
19-Nov-2020, Afternoon, WA, Women, 2, 5000
19-Nov-2020, Afternoon, WA, Seniors, 6, 15000
19-Nov-2020, Evening, WA, Kids, 5, 12500
19-Nov-2020, Evening, WA, Men, 5, 12500
19-Nov-2020, Evening, WA, Women, 10, 25000
19-Nov-2020, Evening, WA, Seniors, 2, 5000
19-Nov-2020, Morning, NT, Kids, 2, 5000
19-Nov-2020, Morning, NT, Men, 8, 20000
19-Nov-2020, Morning, NT, Women, 10, 25000
19-Nov-2020, Morning, NT, Seniors, 7, 17500
19-Nov-2020, Afternoon, NT, Kids, 9, 22500
19-Nov-2020, Afternoon, NT, Men, 4, 10000
19-Nov-2020, Afternoon, NT, Women, 6, 15000
19-Nov-2020, Afternoon, NT, Seniors, 3, 7500
19-Nov-2020, Evening, NT, Kids, 9, 22500
19-Nov-2020, Evening, NT, Men, 6, 15000
19-Nov-2020, Evening, NT, Women, 9, 22500
19-Nov-2020, Evening, NT, Seniors, 6, 15000
19-Nov-2020, Morning, SA, Kids, 21, 52500
19-Nov-2020, Morning, SA, Men, 12, 30000
19-Nov-2020, Morning, SA, Women, 19, 47500
19-Nov-2020, Morning, SA, Seniors, 20, 50000
19-Nov-2020, Afternoon, SA, Kids, 23, 57500
19-Nov-2020, Afternoon, SA, Men, 23, 57500
19-Nov-2020, Afternoon, SA, Women, 15, 37500
19-Nov-2020, Afternoon, SA, Seniors, 10, 25000
19-Nov-2020, Evening, SA, Kids, 10, 25000
19-Nov-2020, Evening, SA, Men, 13, 32500
19-Nov-2020, Evening, SA, Women, 17, 42500
19-Nov-2020, Evening, SA, Seniors, 19, 47500
19-Nov-2020, Morning, VIC, Kids, 42, 105000
19-Nov-2020, Morning, VIC, Men, 22, 55000
19-Nov-2020, Morning, VIC, Women, 45, 112500
19-Nov-2020, Morning, VIC, Seniors, 41, 102500
19-Nov-2020, Afternoon, VIC, Kids, 42, 105000
19-Nov-2020, Afternoon, VIC, Men, 29, 72500
19-Nov-2020, Afternoon, VIC, Women, 20, 50000
19-Nov-2020, Afternoon, VIC, Seniors, 37, 92500
19-Nov-2020, Evening, VIC, Kids, 26, 65000
19-Nov-2020, Evening, VIC, Men, 29, 72500
19-Nov-2020, Evening, VIC, Women, 27, 67500
19-Nov-2020, Evening, VIC, Seniors, 29, 72500
19-Nov-2020, Morning, QLD, Kids, 5, 12500
19-Nov-2020, Morning, QLD, Men, 13, 32500
19-Nov-2020, Morning, QLD, Women, 5, 12500
19-Nov-2020, Morning, QLD, Seniors, 10, 25000
19-Nov-2020, Afternoon, QLD, Kids, 3, 7500
19-Nov-2020, Afternoon, QLD, Men, 6, 15000
19-Nov-2020, Afternoon, QLD, Women, 7, 17500
19-Nov-2020, Afternoon, QLD, Seniors, 14, 35000
19-Nov-2020, Evening, QLD, Kids, 4, 10000
19-Nov-2020, Evening, QLD, Men, 4, 10000
19-Nov-2020, Evening, QLD, Women, 5, 12500
19-Nov-2020, Evening, QLD, Seniors, 6, 15000
19-Nov-2020, Morning, NSW, Kids, 18, 45000
19-Nov-2020, Morning, NSW, Men, 16, 40000
19-Nov-2020, Morning, NSW, Women, 32, 80000
19-Nov-2020, Morning, NSW, Seniors, 29, 72500
19-Nov-2020, Afternoon, NSW, Kids, 18, 45000
19-Nov-2020, Afternoon, NSW, Men, 27, 67500
19-Nov-2020, Afternoon, NSW, Women, 33, 82500
19-Nov-2020, Afternoon, NSW, Seniors, 13, 32500
19-Nov-2020, Evening, NSW, Kids, 31, 77500
19-Nov-2020, Evening, NSW, Men, 31, 77500
19-Nov-2020, Evening, NSW, Women, 17, 42500
19-Nov-2020, Evening, NSW, Seniors, 12, 30000
19-Nov-2020, Morning, TAS, Kids, 9, 22500
19-Nov-2020, Morning, TAS, Men, 8, 20000
19-Nov-2020, Morning, TAS, Women, 2, 5000
19-Nov-2020, Morning, TAS, Seniors, 9, 22500
19-Nov-2020, Afternoon, TAS, Kids, 9, 22500
19-Nov-2020, Afternoon, TAS, Men, 10, 25000
19-Nov-2020, Afternoon, TAS, Women, 2, 5000
19-Nov-2020, Afternoon, TAS, Seniors, 7, 17500
19-Nov-2020, Evening, TAS, Kids, 10, 25000
19-Nov-2020, Evening, TAS, Men, 2, 5000
19-Nov-2020, Evening, TAS, Women, 8, 20000
19-Nov-2020, Evening, TAS, Seniors, 2, 5000
20-Nov-2020, Morning, WA, Kids, 7, 17500
20-Nov-2020, Morning, WA, Men, 4, 10000
20-Nov-2020, Morning, WA, Women, 10, 25000
20-Nov-2020, Morning, WA, Seniors, 5, 12500
20-Nov-2020, Afternoon, WA, Kids, 6, 15000
20-Nov-2020, Afternoon, WA, Men, 4, 10000
20-Nov-2020, Afternoon, WA, Women, 6, 15000
20-Nov-2020, Afternoon, WA, Seniors, 9, 22500
20-Nov-2020, Evening, WA, Kids, 4, 10000
20-Nov-2020, Evening, WA, Men, 5, 12500
20-Nov-2020, Evening, WA, Women, 10, 25000
20-Nov-2020, Evening, WA, Seniors, 6, 15000
20-Nov-2020, Morning, NT, Kids, 10, 25000
20-Nov-2020, Morning, NT, Men, 2, 5000
20-Nov-2020, Morning, NT, Women, 8, 20000
20-Nov-2020, Morning, NT, Seniors, 6, 15000
20-Nov-2020, Afternoon, NT, Kids, 4, 10000
20-Nov-2020, Afternoon, NT, Men, 8, 20000
20-Nov-2020, Afternoon, NT, Women, 10, 25000
20-Nov-2020, Afternoon, NT, Seniors, 6, 15000
20-Nov-2020, Evening, NT, Kids, 10, 25000
20-Nov-2020, Evening, NT, Men, 6, 15000
20-Nov-2020, Evening, NT, Women, 6, 15000
20-Nov-2020, Evening, NT, Seniors, 9, 22500
20-Nov-2020, Morning, SA, Kids, 19, 47500
20-Nov-2020, Morning, SA, Men, 16, 40000
20-Nov-2020, Morning, SA, Women, 19, 47500
20-Nov-2020, Morning, SA, Seniors, 23, 57500
20-Nov-2020, Afternoon, SA, Kids, 25, 62500
20-Nov-2020, Afternoon, SA, Men, 15, 37500
20-Nov-2020, Afternoon, SA, Women, 25, 62500
20-Nov-2020, Afternoon, SA, Seniors, 15, 37500
20-Nov-2020, Evening, SA, Kids, 15, 37500
20-Nov-2020, Evening, SA, Men, 13, 32500
20-Nov-2020, Evening, SA, Women, 10, 25000
20-Nov-2020, Evening, SA, Seniors, 18, 45000
20-Nov-2020, Morning, VIC, Kids, 33, 82500
20-Nov-2020, Morning, VIC, Men, 24, 60000
20-Nov-2020, Morning, VIC, Women, 31, 77500
20-Nov-2020, Morning, VIC, Seniors, 20, 50000
20-Nov-2020, Afternoon, VIC, Kids, 44, 110000
20-Nov-2020, Afternoon, VIC, Men, 36, 90000
20-Nov-2020, Afternoon, VIC, Women, 32, 80000
20-Nov-2020, Afternoon, VIC, Seniors, 20, 50000
20-Nov-2020, Evening, VIC, Kids, 37, 92500
20-Nov-2020, Evening, VIC, Men, 35, 87500
20-Nov-2020, Evening, VIC, Women, 41, 102500
20-Nov-2020, Evening, VIC, Seniors, 30, 75000
20-Nov-2020, Morning, QLD, Kids, 9, 22500
20-Nov-2020, Morning, QLD, Men, 7, 17500
20-Nov-2020, Morning, QLD, Women, 9, 22500
20-Nov-2020, Morning, QLD, Seniors, 11, 27500
20-Nov-2020, Afternoon, QLD, Kids, 13, 32500
20-Nov-2020, Afternoon, QLD, Men, 11, 27500
20-Nov-2020, Afternoon, QLD, Women, 11, 27500
20-Nov-2020, Afternoon, QLD, Seniors, 14, 35000
20-Nov-2020, Evening, QLD, Kids, 13, 32500
20-Nov-2020, Evening, QLD, Men, 6, 15000
20-Nov-2020, Evening, QLD, Women, 7, 17500
20-Nov-2020, Evening, QLD, Seniors, 6, 15000
20-Nov-2020, Morning, NSW, Kids, 23, 57500
20-Nov-2020, Morning, NSW, Men, 21, 52500
20-Nov-2020, Morning, NSW, Women, 14, 35000
20-Nov-2020, Morning, NSW, Seniors, 22, 55000
20-Nov-2020, Afternoon, NSW, Kids, 17, 42500
20-Nov-2020, Afternoon, NSW, Men, 14, 35000
20-Nov-2020, Afternoon, NSW, Women, 22, 55000
20-Nov-2020, Afternoon, NSW, Seniors, 35, 87500
20-Nov-2020, Evening, NSW, Kids, 22, 55000
20-Nov-2020, Evening, NSW, Men, 18, 45000
20-Nov-2020, Evening, NSW, Women, 17, 42500
20-Nov-2020, Evening, NSW, Seniors, 27, 67500
20-Nov-2020, Morning, TAS, Kids, 4, 10000
20-Nov-2020, Morning, TAS, Men, 2, 5000
20-Nov-2020, Morning, TAS, Women, 9, 22500
20-Nov-2020, Morning, TAS, Seniors, 9, 22500
20-Nov-2020, Afternoon, TAS, Kids, 2, 5000
20-Nov-2020, Afternoon, TAS, Men, 6, 15000
20-Nov-2020, Afternoon, TAS, Women, 8, 20000
20-Nov-2020, Afternoon, TAS, Seniors, 8, 20000
20-Nov-2020, Evening, TAS, Kids, 7, 17500
20-Nov-2020, Evening, TAS, Men, 3, 7500
20-Nov-2020, Evening, TAS, Women, 8, 20000
20-Nov-2020, Evening, TAS, Seniors, 5, 12500
21-Nov-2020, Morning, WA, Kids, 5, 12500
21-Nov-2020, Morning, WA, Men, 7, 17500
21-Nov-2020, Morning, WA, Women, 4, 10000
21-Nov-2020, Morning, WA, Seniors, 8, 20000
21-Nov-2020, Afternoon, WA, Kids, 4, 10000
21-Nov-2020, Afternoon, WA, Men, 8, 20000
21-Nov-2020, Afternoon, WA, Women, 6, 15000
21-Nov-2020, Afternoon, WA, Seniors, 3, 7500
21-Nov-2020, Evening, WA, Kids, 4, 10000
21-Nov-2020, Evening, WA, Men, 9, 22500
21-Nov-2020, Evening, WA, Women, 9, 22500
21-Nov-2020, Evening, WA, Seniors, 8, 20000
21-Nov-2020, Morning, NT, Kids, 9, 22500
21-Nov-2020, Morning, NT, Men, 7, 17500
21-Nov-2020, Morning, NT, Women, 6, 15000
21-Nov-2020, Morning, NT, Seniors, 4, 10000
21-Nov-2020, Afternoon, NT, Kids, 7, 17500
21-Nov-2020, Afternoon, NT, Men, 3, 7500
21-Nov-2020, Afternoon, NT, Women, 9, 22500
21-Nov-2020, Afternoon, NT, Seniors, 5, 12500
21-Nov-2020, Evening, NT, Kids, 7, 17500
21-Nov-2020, Evening, NT, Men, 6, 15000
21-Nov-2020, Evening, NT, Women, 5, 12500
21-Nov-2020, Evening, NT, Seniors, 8, 20000
21-Nov-2020, Morning, SA, Kids, 22, 55000
21-Nov-2020, Morning, SA, Men, 17, 42500
21-Nov-2020, Morning, SA, Women, 14, 35000
21-Nov-2020, Morning, SA, Seniors, 15, 37500
21-Nov-2020, Afternoon, SA, Kids, 19, 47500
21-Nov-2020, Afternoon, SA, Men, 24, 60000
21-Nov-2020, Afternoon, SA, Women, 24, 60000
21-Nov-2020, Afternoon, SA, Seniors, 13, 32500
21-Nov-2020, Evening, SA, Kids, 11, 27500
21-Nov-2020, Evening, SA, Men, 21, 52500
21-Nov-2020, Evening, SA, Women, 20, 50000
